order_id,weight,product_type,origin_port,customer_id,service_level
2549,4.467,6,7,1439,DTD
2550,6.8629999999999995,8,5,1541,DTD
2551,9.456,5,2,1670,DTP
2552,3.345,9,1,1573,CRF
2553,0.249,7,4,1165,DTD
2554,2.479,4,2,1934,DTD
2555,2.378,2,4,973,DTD
2556,2.806,5,10,1197,DTD
2557,1.223,5,6,1000,DTD
2558,5.2299999999999995,8,1,1090,DTD
2559,0.819,9,2,1235,DTD
2560,5.004,6,5,1779,DTD
2561,12.097,7,5,1379,DTD
2562,3.051,8,3,1713,DTD
2563,2.4370000000000003,4,0,492,DTD
2564,1.008,7,7,1307,DTD
2565,14.323,5,6,575,DTP
2566,0.528,0,8,1695,DTD
2567,37.936,1,9,449,DTP
2568,5.627999999999999,2,8,1235,DTP
2569,13.843,7,8,752,DTD
2570,1.4380000000000002,4,7,842,DTP
2571,0.862,0,1,392,DTD
2572,1.476,4,7,1264,DTD
2573,30.514000000000003,3,3,1010,DTD
2574,12.139,5,10,1869,DTD
2575,0.224,4,7,190,DTD
2576,8.346,4,0,125,DTD
2577,0.911,8,8,957,DTP
2578,6.157,3,9,2000,DTD
2579,3.565,9,0,52,CRF
2580,8.29,8,5,1224,CRF
2581,2.44,0,7,1961,DTP
2582,19.201,2,9,778,DTP
2583,9.779,0,0,455,DTP
2584,7.550999999999999,2,7,134,DTP
2585,6.05,9,2,815,DTD
2586,3.95,6,3,1078,DTP
2587,1.7550000000000001,3,5,575,DTD
2588,1.544,2,2,22,DTD
2589,17.196,8,2,168,DTD
2590,5.4719999999999995,0,7,1241,CRF
2591,4.550999999999999,6,3,163,DTD
2592,4.066,3,2,1446,DTD
2593,15.144,3,8,1328,DTP
2594,4.757,5,1,776,DTD
2595,3.537,1,4,352,DTP
2596,2.7030000000000003,3,10,392,DTD
2597,8.753,0,3,898,DTD
2598,0.355,3,1,1629,DTD
2599,6.685,9,10,1472,DTD
2600,0.116,8,3,924,DTD
2601,21.552000000000003,9,8,1191,DTD
2602,3.3400000000000003,8,2,263,DTD
2603,2.86,4,6,121,CRF
2604,1.502,2,5,779,DTP
2605,4.545,5,6,495,DTD
2606,3.2960000000000003,6,2,1786,DTP
2607,3.608,2,7,1579,DTD
2608,0.275,9,10,1679,DTP
2609,14.253,7,1,3,DTD
2610,5.776,7,3,202,DTD
2611,2.96,9,10,659,DTD
2612,1.498,1,3,1707,DTD
2613,6.760999999999999,5,7,1129,DTD
2614,0.872,3,0,740,DTD
2615,11.7,8,6,832,DTP
2616,0.593,4,8,1444,CRF
2617,8.384,4,4,529,DTD
2618,3.567,7,8,528,DTD
2619,9.187,1,0,1989,DTP
2620,2.472,5,2,1305,CRF
2621,1.095,9,9,906,DTP
2622,12.333,8,6,712,DTD
2623,6.111999999999999,1,3,1456,DTD
2624,1.338,8,1,63,DTP
2625,3.477,7,10,1442,DTP
2626,14.041,2,5,118,DTD
2627,7.3149999999999995,3,10,143,DTP
2628,4.435,2,3,488,DTP
2629,8.549,1,8,1959,DTD
2630,5.428999999999999,3,8,1984,DTD
2631,16.341,3,5,703,DTD
2632,3.657,3,5,1391,DTD
2633,2.849,9,3,1773,DTD
2634,4.188,4,0,645,DTD
2635,0.595,9,8,562,CRF
2636,2.988,6,6,1258,DTD
2637,0.537,5,3,952,DTD
2638,1.7690000000000001,6,8,614,DTD
2639,7.941999999999999,0,0,1838,DTD
2640,1.969,1,4,731,DTD
2641,3.8120000000000003,7,7,774,DTD
2642,8.979,7,2,1442,DTD
2643,0.947,5,3,1733,DTD
2644,3.79,2,5,296,DTD
2645,0.306,3,9,1074,DTP
2646,5.909999999999999,8,10,188,DTD
2647,4.061,3,9,1713,DTD
2648,2.367,4,9,489,DTD
2649,1.249,4,7,920,DTD
2650,3.3000000000000003,2,3,1540,DTD
2651,3.3040000000000003,1,6,634,DTD
2652,15.635,6,7,236,DTP
2653,3.6590000000000003,3,9,1491,DTD
2654,11.994,8,6,1083,DTD
2655,4.508,6,2,1824,DTD
2656,5.582,6,4,1757,DTD
2657,8.616,2,5,120,DTP
2658,6.992999999999999,2,0,111,DTD
2659,5.991,3,8,541,DTD
2660,4.044,6,9,1467,DTP
2661,4.592,1,8,1758,CRF
2662,2.743,7,8,1061,CRF
2663,8.209999999999999,6,7,1554,DTD
2664,0.86,0,6,1386,DTD
2665,0.45099999999999996,3,2,1691,DTD
2666,7.715,9,0,1460,DTP
2667,5.691,9,9,586,DTP
2668,4.4879999999999995,5,0,1545,CRF
2669,9.296999999999999,7,0,1542,DTD
2670,1.663,8,6,1146,CRF
2671,9.828,1,3,1140,CRF
2672,1.824,2,7,1411,DTD
2673,1.963,2,2,103,DTD
2674,7.651999999999999,8,10,670,CRF
2675,0.593,2,7,44,DTP
2676,2.004,1,9,1167,DTD
2677,6.77,5,5,277,DTP
2678,5.263,1,9,1918,DTD
2679,0.188,7,10,1860,DTD
2680,16.769000000000002,4,10,802,DTD
2681,27.26,1,6,121,DTP
2682,5.43,2,4,378,CRF
2683,11.270999999999999,3,2,877,DTD
2684,2.116,2,8,1403,DTP
2685,4.976,0,3,1842,DTD
2686,0.897,9,10,928,DTD
2687,11.298,2,9,1204,DTP
2688,2.107,8,6,187,DTD
2689,7.061999999999999,1,8,1570,DTP
2690,16.587,7,0,1815,CRF
2691,2.2640000000000002,7,10,10,DTD
2692,5.71,2,5,1761,DTP
2693,1.991,8,3,1621,DTD
2694,0.41700000000000004,9,1,322,DTD
2695,22.205000000000002,2,1,1122,DTP
2696,13.687,6,0,741,DTD
2697,4.412,6,10,1589,DTD
2698,11.911999999999999,0,0,1150,DTD
2699,1.0230000000000001,2,3,1109,DTD
2700,3.983,1,3,1598,DTP
2701,5.8469999999999995,7,0,1355,DTD
2702,0.135,5,2,961,DTD
2703,13.846,0,5,1042,DTD
2704,0.367,8,0,1538,DTP
2705,5.242,3,4,221,DTD
2706,16.684,2,9,762,DTP
2707,13.219999999999999,1,7,1323,DTP
2708,0.275,3,6,1636,DTD
2709,1.3170000000000002,4,10,26,DTP
2710,1.584,9,1,1426,CRF
2711,25.752000000000002,8,7,751,DTD
2712,7.279999999999999,1,3,1190,DTD
2713,2.697,4,0,1070,DTP
2714,1.1360000000000001,7,10,721,CRF
2715,2.7110000000000003,0,5,1375,DTD
2716,0.352,7,3,1265,DTD
2717,9.536999999999999,5,7,845,DTD
2718,4.236999999999999,5,5,363,DTD
2719,10.712,7,9,547,DTD
2720,0.29400000000000004,0,2,1790,DTP
2721,1.1280000000000001,6,0,650,DTP
2722,8.018,6,4,1403,DTD
2723,2.521,1,8,184,DTD
2724,2.849,7,7,1290,DTD
2725,1.5430000000000001,8,1,1739,DTP
2726,0.89,8,10,1830,CRF
2727,21.415000000000003,2,7,1642,DTP
2728,7.3389999999999995,8,6,1353,DTD
2729,4.8839999999999995,3,2,898,DTP
2730,1.504,5,1,1398,DTD
2731,2.4130000000000003,5,10,1226,DTD
2732,0.573,2,1,1375,DTD
2733,3.678,5,6,862,DTD
2734,0.515,3,1,381,DTD
2735,7.819,1,0,414,DTP
2736,1.8410000000000002,0,2,97,DTD
2737,6.4399999999999995,9,10,238,DTP
2738,6.4479999999999995,0,7,1384,DTD
2739,2.049,3,9,556,CRF
2740,1.306,5,2,1528,DTD
2741,4.787999999999999,0,7,1972,DTD
2742,5.512,7,1,677,DTP
2743,3.383,4,8,1649,DTD
2744,4.327999999999999,7,8,1566,DTD
2745,5.071,1,4,614,DTP
2746,0.116,6,0,536,DTD
2747,5.5329999999999995,9,8,489,CRF
2748,20.249000000000002,4,6,1386,DTD
2749,3.306,4,6,1573,DTD
2750,4.8629999999999995,6,10,419,DTD
2751,2.193,5,7,394,DTD
2752,8.241999999999999,7,4,1595,DTP
2753,2.936,0,1,1561,DTP
2754,19.337,4,2,1357,DTD
2755,4.614,6,10,1315,CRF
2756,7.053999999999999,4,0,1179,DTP
2757,30.865000000000002,0,1,1963,DTD
2758,0.41200000000000003,6,9,829,DTD
2759,1.1740000000000002,1,7,273,DTD
2760,7.529999999999999,4,0,1422,DTP
2761,7.0649999999999995,5,6,356,DTD
2762,4.928,7,10,1688,DTD
2763,0.391,3,6,1897,DTP
2764,0.99,9,8,240,DTD
2765,3.181,7,7,1004,DTD
2766,11.424999999999999,0,3,303,DTP
2767,13.407,2,6,287,DTD
2768,15.025,9,1,884,DTD
2769,9.653,3,7,470,DTD
2770,9.943,9,8,1274,DTD
2771,1.356,6,2,15,DTD
2772,8.937,3,2,469,DTD
2773,2.536,2,1,1047,DTD
2774,19.132,9,10,602,CRF
2775,0.17099999999999999,7,2,184,DTP
2776,3.164,3,9,1329,DTD
2777,6.183,5,8,1672,DTD
2778,7.3839999999999995,8,7,1053,DTD
2779,1.75,9,3,1034,DTP
2780,0.43800000000000006,4,4,1585,DTD
2781,3.208,7,3,1916,CRF
2782,4.989,0,9,78,CRF
2783,4.5329999999999995,7,2,1535,DTD
2784,2.822,1,2,735,DTP
2785,11.322,8,10,613,DTD
2786,1.5930000000000002,4,9,1316,CRF
2787,7.21,8,3,991,DTD
2788,2.773,5,5,603,DTD
2789,0.6629999999999999,6,4,1121,DTP
2790,0.6699999999999999,8,1,112,DTP
2791,1.2650000000000001,4,7,290,DTD
2792,1.1540000000000001,1,9,1160,DTD
2793,6.146999999999999,8,10,917,DTD
2794,1.973,9,5,1225,DTP
2795,3.932,1,10,1592,DTD
2796,1.485,3,6,1759,CRF
2797,0.234,2,9,1083,DTD
2798,8.737,3,7,731,DTD
2799,4.226,1,10,1912,DTD
2800,0.9259999999999999,6,5,233,CRF
2801,4.984,1,3,1565,DTD
2802,5.007,0,1,119,DTD
2803,4.742,5,1,1935,DTD
2804,2.777,7,4,1527,DTD
2805,0.381,9,8,1883,DTD
2806,1.5670000000000002,1,7,1980,DTP
2807,5.627,9,0,920,DTD
2808,7.826,5,3,128,DTP
2809,9.264,2,0,1267,DTP
2810,4.279,1,4,1955,DTD
2811,2.123,4,2,1392,CRF
2812,5.359999999999999,3,7,1571,DTD
2813,0.379,5,7,267,DTD
2814,1.151,7,7,594,DTD
2815,1.6540000000000001,0,7,535,DTP
2816,1.991,5,6,1376,DTP
2817,13.780999999999999,8,9,1325,DTD
2818,3.6430000000000002,1,10,1862,DTD
2819,19.98,6,9,504,DTD
2820,16.613000000000003,6,4,1360,DTD
2821,0.965,7,8,1766,CRF
2822,7.856,0,9,1231,DTD
2823,5.616,8,8,263,CRF
2824,2.79,8,2,1364,DTD
2825,2.434,4,7,598,DTD
2826,4.308,5,10,396,DTP
2827,3.1270000000000002,3,0,1750,DTP
2828,7.2059999999999995,6,9,198,DTD
2829,5.308,4,3,913,CRF
2830,15.33,3,0,729,DTP
2831,2.7560000000000002,3,0,182,DTP
2832,6.8709999999999996,2,7,61,DTP
2833,1.596,2,0,365,DTD
2834,0.786,7,6,158,DTD
2835,2.018,6,5,1502,DTD
2836,4.463,5,9,1010,DTD
2837,0.305,0,7,760,DTD
2838,4.463,8,2,281,DTP
2839,6.994999999999999,2,5,552,CRF
2840,0.254,1,7,1278,DTP
2841,14.828,6,10,1366,DTP
2842,21.327,6,3,182,DTP
2843,2.368,1,2,361,DTD
2844,1.0170000000000001,7,2,1498,DTD
2845,0.276,1,7,1842,DTD
2846,1.2140000000000002,0,10,581,DTD
2847,0.112,7,3,759,DTP
2848,2.1790000000000003,8,1,1832,DTD
2849,6.736,2,8,176,DTD
2850,4.335,7,0,1138,DTD
2851,0.101,6,5,1987,DTP
2852,9.5,8,3,1466,DTP
2853,8.567,9,2,1903,DTP
2854,1.1420000000000001,9,8,1514,DTP
2855,2.115,2,7,746,DTP
2856,13.536,8,0,557,DTP
2857,14.110999999999999,9,3,1726,DTP
2858,3.622,7,8,1666,DTD
2859,3.356,6,6,241,CRF
2860,0.334,5,6,791,DTD
2861,7.393,4,7,1089,DTD
2862,11.581999999999999,9,0,1379,DTD
2863,11.043,7,8,1660,DTD
2864,5.114,4,9,76,DTP
2865,0.613,9,3,1837,CRF
2866,2.873,4,3,1958,DTD
2867,9.151,4,6,1117,DTP
2868,1.871,5,5,146,DTP
2869,5.372999999999999,2,1,178,DTD
2870,3.1,0,0,1699,DTD
2871,12.664,1,4,759,DTP
2872,12.519,2,2,1164,CRF
2873,5.968,9,9,1513,DTD
2874,11.741999999999999,0,5,121,DTD
2875,6.189,6,1,36,DTD
2876,1.766,5,3,1041,DTD
2877,3.5380000000000003,9,8,431,CRF
2878,6.859,9,2,367,DTP
2879,2.063,8,1,1127,DTD
2880,2.367,6,6,539,DTP
2881,5.178999999999999,5,2,1219,DTD
2882,0.29000000000000004,7,9,312,DTP
2883,8.245,8,4,255,DTD
2884,4.422,6,5,723,DTD
2885,9.214,6,2,1977,DTP
2886,1.496,9,1,1954,CRF
2887,1.703,9,5,429,DTD
2888,0.304,5,7,1330,DTD
2889,3.726,0,10,605,DTD
2890,0.261,3,4,291,DTP
2891,3.73,9,2,1382,DTD
2892,5.726999999999999,8,9,1291,DTP
2893,0.561,7,2,1971,CRF
2894,15.43,2,6,34,CRF
2895,12.167,6,4,1588,DTP
2896,1.0270000000000001,9,8,1777,DTD
2897,2.289,2,0,243,DTD
2898,5.638999999999999,1,1,489,DTD
2899,0.19,2,2,46,DTD
2900,2.303,6,5,313,CRF
2901,6.715999999999999,2,2,581,DTP
2902,2.2840000000000003,0,7,1237,DTD
2903,1.215,3,8,117,DTP
2904,15.34,6,10,252,DTP
2905,0.228,0,8,1134,DTD
2906,7.021,2,6,1928,DTD
2907,1.79,7,6,1852,CRF
2908,8.063,9,0,1369,DTD
2909,1.609,3,7,809,DTD
2910,6.428999999999999,1,1,351,DTD
2911,3.504,5,8,1446,DTD
2912,2.896,4,5,471,DTP
2913,0.908,3,6,686,DTD
2914,2.892,5,9,261,DTD
2915,0.30200000000000005,8,2,1831,DTD
2916,8.834999999999999,0,3,1273,DTP
2917,0.716,9,2,1018,DTP
2918,6.693,8,10,827,DTD
2919,4.188,5,6,932,DTD
2920,0.629,1,10,1298,DTD
2921,0.7949999999999999,8,8,724,DTD
2922,3.36,9,5,1320,DTP
2923,0.45799999999999996,3,4,1751,DTD
2924,2.802,1,7,324,DTD
2925,1.6620000000000001,0,5,702,DTP
2926,11.943999999999999,0,9,197,DTD
2927,1.8170000000000002,9,8,1281,DTD
2928,4.552,1,10,1643,DTP
2929,6.372,6,4,460,DTD
2930,3.096,5,3,1288,DTD
2931,0.575,4,0,876,DTP
2932,0.569,3,2,1452,DTD
2933,5.513999999999999,0,1,105,DTD
2934,2.989,3,7,1752,DTP
2935,1.413,1,10,878,DTD
2936,1.909,6,8,1263,DTP
2937,2.011,2,5,1852,DTD
2938,10.725,7,6,1255,DTD
2939,3.373,4,3,1953,DTD
2940,3.504,4,0,1860,DTD
2941,1.083,7,6,503,DTD
2942,7.3999999999999995,6,3,364,DTP
2943,16.884,9,9,416,DTD
2944,10.837,3,9,1073,DTD
2945,0.5,0,2,927,DTD
2946,1.675,5,0,1995,DTD
2947,6.191,1,9,1380,DTD
2948,7.707,3,5,868,DTD
2949,10.629999999999999,7,4,1131,DTD
2950,1.155,6,0,502,DTD
2951,0.508,2,0,1169,DTD
2952,4.035,9,3,1772,DTP
2953,0.256,6,4,498,DTD
2954,5.6339999999999995,7,9,785,DTD
2955,5.186999999999999,2,3,1814,DTD
2956,0.497,8,3,1511,DTP
2957,1.2530000000000001,5,5,343,CRF
2958,2.185,7,6,171,DTP
2959,9.849,7,5,1982,DTD
2960,4.545,0,0,1996,DTD
2961,12.774,4,2,478,CRF
2962,4.598,4,6,1067,DTP
2963,1.2870000000000001,1,8,935,DTD
2964,10.876,2,9,668,DTP
2965,18.1,0,8,1993,DTD
2966,12.041,5,2,285,DTD
2967,6.79,9,9,209,DTP
2968,5.471,7,2,1677,DTD
2969,1.111,4,7,1155,DTD
2970,3.467,3,9,1406,CRF
2971,12.478,2,2,2,DTD
2972,1.8760000000000001,9,6,786,DTD
2973,3.0540000000000003,5,1,318,DTD
2974,0.987,4,7,1397,DTD
2975,1.4120000000000001,7,1,1382,DTD
2976,1.4100000000000001,5,1,1541,DTD
2977,2.571,4,0,123,CRF
2978,2.661,1,2,1494,DTD
2979,5.056,0,4,174,DTP
2980,3.003,2,0,213,DTP
2981,5.558,5,2,1971,CRF
2982,3.492,0,2,962,DTD
2983,9.384,8,6,267,DTD
2984,2.486,4,4,617,DTP
2985,4.459,1,10,1432,CRF
2986,6.298,4,3,1757,DTD
2987,7.973999999999999,6,3,740,DTP
2988,10.12,4,4,1062,DTP
2989,2.4650000000000003,3,7,1855,DTD
2990,3.852,7,7,1832,DTD
2991,12.497,9,2,1985,CRF
2992,4.736,6,5,1014,DTD
2993,5.154,7,5,1441,DTP
2994,15.125,3,9,498,CRF
2995,1.987,6,3,1091,DTD
2996,8.272,2,10,280,DTD
2997,1.86,8,6,1949,DTD
2998,2.619,8,4,1782,DTP
2999,3.499,2,2,1030,DTP
3000,7.4239999999999995,8,2,1314,DTP
3001,4.119999999999999,1,9,1675,DTD
3002,0.316,6,1,332,DTD
3003,13.712,8,2,983,CRF
3004,6.864999999999999,9,6,816,DTD
3005,6.856,9,5,1081,DTD
3006,4.353999999999999,4,0,1731,DTD
3007,2.428,6,2,1167,DTD
3008,1.4680000000000002,5,3,246,DTP
3009,4.109,4,0,976,DTD
3010,16.526,9,5,1668,DTD
3011,3.1910000000000003,2,6,1660,CRF
3012,0.267,3,9,1894,DTD
3013,3.5420000000000003,1,5,1443,DTD
3014,2.301,4,8,870,DTD
3015,3.06,6,0,1626,DTD
3016,0.956,6,0,466,DTD
3017,9.555,3,8,702,DTD
3018,10.153,6,10,1386,DTP
3019,2.9650000000000003,1,4,155,DTP
3020,10.847,1,4,1435,DTD
3021,7.97,4,9,1826,DTP
3022,1.052,0,7,76,CRF
3023,5.656,8,8,1860,DTD
3024,0.7949999999999999,0,1,1659,DTP
3025,0.693,3,10,168,DTD
3026,11.327,3,7,1144,DTP
3027,7.861,7,3,644,DTD
3028,0.18,1,3,1715,DTP
3029,2.2070000000000003,8,6,54,DTD
3030,0.733,2,5,1410,DTP
3031,5.1339999999999995,5,3,1491,DTD
3032,2.321,5,4,465,DTD
3033,12.417,0,0,1737,DTD
3034,9.2,9,4,271,DTD
3035,6.877999999999999,6,9,182,DTD
3036,1.127,2,5,323,DTD
3037,0.536,3,5,1765,DTD
3038,7.066,5,2,1996,DTD
3039,16.006,3,3,78,DTP
3040,3.061,8,9,1683,DTD
3041,2.16,4,7,1591,CRF
3042,3.458,5,7,1856,DTD
3043,5.483,8,3,33,DTP
3044,5.550999999999999,1,6,1867,DTD
3045,8.029,9,1,464,DTP
3046,6.619,0,1,281,DTP
3047,2.099,4,10,1382,DTD
3048,0.91,3,8,719,DTD
3049,8.333,7,1,1078,CRF
3050,3.039,2,4,362,DTD
3051,5.058999999999999,8,8,400,DTD
3052,1.5490000000000002,2,7,1063,DTP
3053,3.797,9,6,1518,DTP
3054,2.164,8,2,28,DTP
3055,2.63,9,7,740,DTD
3056,6.116,4,3,1828,DTD
3057,1.381,1,7,1459,DTP
3058,5.1,8,4,1932,CRF
3059,1.059,6,1,143,DTP
3060,2.087,8,5,579,DTD
3061,2.733,4,4,1325,CRF
3062,1.5570000000000002,9,5,1181,CRF
3063,8.722,8,10,1313,DTD
3064,6.617,5,9,1475,DTD
3065,1.9740000000000002,2,8,991,CRF
3066,1.4180000000000001,8,10,1282,DTD
3067,11.482,6,6,1172,DTD
3068,2.087,8,10,357,CRF
3069,4.848999999999999,4,10,621,DTD
3070,8.9,3,9,1920,DTD
3071,2.06,7,5,1341,DTD
3072,2.903,5,6,1824,DTD
3073,5.755999999999999,0,0,1287,DTD
3074,0.243,9,8,975,DTP
3075,0.9239999999999999,0,6,1731,DTD
3076,3.5020000000000002,7,3,43,DTP
3077,2.062,5,8,981,DTD
3078,1.7890000000000001,6,7,1290,CRF
3079,3.621,5,5,1561,CRF
3080,4.473999999999999,4,1,444,DTP
3081,10.977,3,9,1725,DTD
3082,11.225999999999999,8,5,607,DTP
3083,0.495,1,1,1600,DTD
3084,2.446,3,7,905,CRF
3085,2.852,3,0,1266,DTP
3086,7.119,5,5,566,CRF
3087,8.773,4,10,33,DTP
3088,7.819,2,8,1463,DTP
3089,3.5140000000000002,3,9,594,DTP
3090,4.536,2,6,1964,DTP
3091,2.375,9,3,1673,DTD
3092,3.396,8,1,1772,DTD
3093,0.261,8,0,114,DTD
3094,3.847,5,7,858,DTD
3095,2.156,9,5,682,DTD
3096,5.473,8,6,683,DTD
3097,4.385,7,7,385,DTD
3098,26.267000000000003,9,7,1058,CRF
3099,0.402,1,4,1872,DTD
3100,3.741,5,9,1556,DTD
3101,4.3999999999999995,1,5,1232,DTD
3102,6.502,7,1,270,DTD
3103,5.544,6,3,713,DTD
3104,1.7550000000000001,3,10,386,DTD
3105,0.835,9,4,971,DTP
3106,2.281,1,6,447,CRF
3107,8.879999999999999,7,2,405,DTP
3108,24.225,4,3,57,DTD
3109,1.576,5,0,1445,DTD
3110,0.28300000000000003,0,2,208,DTP
3111,4.54,7,4,162,DTP
3112,1.163,6,0,755,CRF
3113,1.447,3,2,330,DTP
3114,0.887,2,8,739,DTP
3115,0.28700000000000003,3,0,288,DTP
3116,15.709,4,10,1627,DTP
3117,9.822,1,7,79,DTP
3118,8.834999999999999,9,5,377,DTP
3119,0.615,5,9,1601,DTD
3120,13.289,9,8,886,DTD
3121,0.939,0,8,1136,DTP
3122,3.287,7,8,295,DTP
3123,1.1960000000000002,3,3,752,DTD
3124,13.873,1,7,1370,DTP
3125,3.396,3,3,654,DTD
3126,10.171,5,4,810,DTP
3127,3.218,9,1,1609,CRF
3128,0.5660000000000001,6,5,641,DTD
3129,0.8029999999999999,4,8,566,DTD
3130,7.861,1,3,1664,DTP
3131,0.904,5,3,826,DTD
3132,1.051,1,0,346,DTD
3133,3.148,3,10,500,DTD
3134,4.202999999999999,4,6,1786,DTD
3135,4.843,1,2,1927,DTP
3136,0.7979999999999999,3,4,1939,DTP
3137,1.34,0,7,1280,DTD
3138,2.378,9,8,1014,DTD
3139,11.349,2,9,267,DTD
3140,0.43100000000000005,6,4,1932,DTD
3141,2.972,4,8,391,DTP
3142,3.645,0,7,1582,DTD
3143,5.4079999999999995,1,0,220,DTD
3144,4.858,6,4,1178,DTD
3145,9.426,6,7,600,DTD
3146,3.3080000000000003,9,3,128,DTD
3147,2.7560000000000002,1,1,1130,DTD
3148,0.859,8,10,1564,DTP
3149,0.233,0,6,1523,CRF
3150,3.92,0,0,5,DTP
3151,1.363,6,3,385,DTD
3152,2.743,4,4,564,DTD
3153,4.572,2,5,1738,DTD
3154,1.8010000000000002,2,3,924,DTP
3155,13.626,5,6,1948,DTD
3156,0.34099999999999997,7,7,1607,DTD
3157,2.227,8,7,1457,DTP
3158,1.7220000000000002,4,0,10,DTD
3159,6.052,1,8,1841,DTP
3160,7.739999999999999,8,10,1436,DTD
3161,0.5650000000000001,6,8,679,DTD
3162,2.1750000000000003,9,10,655,DTD
3163,2.702,4,2,1213,DTD
3164,6.579,0,0,1409,DTD
3165,7.079,4,10,279,DTD
3166,7.231999999999999,5,6,1576,CRF
3167,1.425,2,8,795,DTP
3168,24.774,6,3,46,DTD
3169,2.261,9,8,369,DTD
3170,6.385999999999999,3,2,745,DTD
3171,4.3309999999999995,4,7,1146,DTD
3172,8.019,4,9,1542,DTD
3173,7.561,9,8,263,DTP
3174,4.911,3,4,884,DTP
3175,7.032,0,6,748,DTD
3176,3.109,1,7,569,DTD
3177,0.139,4,1,1364,DTP
3178,14.129,6,7,1952,CRF
3179,16.196,3,7,1912,DTD
3180,1.661,2,3,1755,DTD
3181,0.585,7,4,651,DTD
3182,8.754,3,5,1905,DTP
3183,4.459,3,1,991,DTD
3184,4.585,6,9,34,DTD
3185,1.5230000000000001,7,5,1856,CRF
3186,4.457,2,7,405,DTD
3187,2.168,0,8,1414,DTD
3188,1.159,1,10,1557,DTD
3189,11.294,3,9,1417,DTD
3190,0.307,5,2,790,DTP
3191,13.593,8,1,1673,DTD
3192,0.977,3,0,699,DTD
3193,5.186,3,9,250,DTD
3194,3.012,0,8,161,DTP
3195,33.173,4,8,1333,DTD
3196,6.327,0,2,1053,DTD
3197,13.142,1,9,480,DTD
3198,3.162,8,5,1295,DTD
3199,9.73,3,4,387,DTD
3200,1.6940000000000002,2,2,1193,DTD
3201,5.308,6,0,922,DTP
3202,2.189,9,6,1240,DTD
3203,5.840999999999999,9,2,341,DTD
3204,1.5810000000000002,8,6,1404,DTD
3205,4.800999999999999,6,6,512,DTP
3206,7.295999999999999,7,3,76,CRF
3207,5.481999999999999,2,10,1182,DTP
3208,3.872,0,6,45,DTP
3209,4.2509999999999994,3,1,1746,DTP
3210,0.61,6,6,124,DTD
3211,3.235,6,0,1183,DTD
3212,7.167,6,5,456,DTD
3213,4.5089999999999995,9,6,638,DTP
3214,4.792999999999999,3,0,161,DTP
3215,2.028,8,0,1296,DTD
3216,2.8970000000000002,5,6,1968,CRF
3217,0.755,7,7,287,DTD
3218,0.942,5,1,81,DTD
3219,6.0729999999999995,0,5,1067,DTD
3220,4.859,9,0,655,DTD
3221,7.034,1,10,1544,DTP
3222,3.875,5,10,1916,DTD
3223,1.247,7,8,184,DTD
3224,1.0250000000000001,6,10,1132,DTD
3225,5.278,2,10,1707,DTP
3226,3.525,2,6,444,DTD
3227,0.882,1,6,357,DTD
3228,2.089,2,2,1125,DTD
3229,6.606,5,4,1677,DTP
3230,4.1339999999999995,5,1,113,DTD
3231,3.938,3,6,520,DTP
3232,1.832,5,6,1967,DTD
3233,12.61,5,7,597,DTD
3234,6.919,0,3,389,DTD
3235,1.403,4,2,1493,DTD
3236,0.772,5,9,1587,DTP
3237,11.423,7,4,434,DTD
3238,0.195,6,6,1663,DTD
3239,12.994,5,1,381,DTD
3240,4.58,1,3,214,DTP
3241,19.068,4,8,182,DTD
3242,19.732000000000003,0,6,1716,CRF
3243,0.968,2,4,1580,DTP
3244,1.8370000000000002,7,4,100,DTP
3245,1.588,2,0,1728,DTD
3246,2.576,5,9,128,DTD
3247,3.124,3,1,1609,DTD
3248,0.40800000000000003,3,10,1791,DTP
3249,2.596,9,1,694,DTD
3250,5.435,1,8,827,DTP
3251,12.756,3,4,1666,DTD
3252,4.928999999999999,6,4,332,DTD
3253,1.09,7,3,231,DTP
3254,0.9309999999999999,1,6,1296,CRF
3255,4.074,1,8,395,DTD
3256,2.192,9,7,328,CRF
3257,1.363,1,2,1104,DTD
3258,4.46,8,6,1362,CRF
3259,1.635,5,6,198,DTD
3260,2.8080000000000003,6,4,1922,DTD
3261,5.034,9,5,1320,DTP
3262,3.162,4,0,1117,DTP
3263,0.357,2,4,372,DTP
3264,7.0089999999999995,3,0,1712,DTD
3265,6.976999999999999,6,2,1840,DTD
3266,6.569999999999999,7,0,1012,DTD
3267,9.78,2,5,1919,DTP
3268,4.313,5,6,888,CRF
3269,12.206999999999999,7,5,1726,DTP
3270,4.281,4,4,1748,DTD
3271,11.424999999999999,1,8,931,DTD
3272,4.532,4,10,1518,DTD
3273,1.36,1,4,1524,DTD
3274,0.349,3,10,134,DTD
3275,8.894,0,5,1274,DTP
3276,9.073,8,4,405,DTD
3277,16.605,3,6,924,DTP
3278,5.693,0,2,1121,DTD
3279,5.84,8,0,797,DTP
3280,8.26,1,7,882,DTD
3281,4.947,9,0,343,DTD
3282,1.59,6,9,864,DTD
3283,5.306,9,5,306,DTD
3284,4.491,7,10,1419,DTD
3285,8.312,6,10,319,DTP
3286,0.775,3,7,272,DTP
3287,2.793,7,7,112,DTP
3288,3.008,3,7,595,CRF
3289,0.524,5,3,1109,DTD
3290,5.965,3,4,1701,DTP
3291,4.5649999999999995,8,7,1081,DTD
